,Auckland,Hamilton,Tauranga,Wellington,Christchurch,Dunedin,Whangarei,Rotorua,Gisborne,Hastings,Napier,New Plymouth,Whanganui,Palmerston North,Kapiti Coast,Nelson,Invercargill,Cambridge,Te Awamutu,Tokoroa,Taupo,Whakatane,Feilding,Levin,Masterton,Blenheim,Greymouth,Ashburton,Timaru,Oamaru,Queenstown,Kaitaia,Kerikeri,Warkworth,Whitianga,Thames,Waihi,Huntly,Morrinsville,Matamata,Katikati,Te Puke,Kawerau,Stratford,Hawera,Marton,Dannevirke,Otaki,Motueka,Cromwell,Alexandra,Wanaka,Gore
u5.0km_u60deg,47.51181822676418,76.26616792719422,42.87898070790683,60.11828456615927,77.26971104294186,67.28982502280948,68.6966921582277,33.017646249568664,57.66580094603494,77.3024578030179,27.721583210184154,48.13151957250674,72.05240603411995,76.58803956262506,55.54948976162782,48.643032255213306,71.73841020174538,77.03157162947758,77.66764635525816,78.24444530014162,68.63492928162862,25.12609158719616,77.39074970043808,74.8686274006584,77.30307957694339,77.72630036222978,51.2679545106747,77.6456770098907,47.159065153033794,48.17338568349002,50.96245625528187,78.20651709068648,74.85847175987533,75.16023937171518,49.41092305319866,47.45648034739519,77.3841174452328,68.25606170302748,78.29315092430534,78.25480819889987,59.34396877094382,77.58349961734127,76.9903272924198,78.32113075095258,78.3327371975618,78.25315013509854,77.42950694179387,63.303425128490936,40.92080735855039,69.42997087436055,75.62698433178616,62.68911249010266,76.46575735727785
u5.0km_u65deg,47.51181822676418,76.26616792719422,42.87898070790683,60.11828456615927,77.26971104294186,67.28982502280948,68.6966921582277,33.017646249568664,57.66580094603494,77.3024578030179,27.721583210184154,48.1317268304819,72.05240603411995,76.58803956262506,55.54969701960299,48.643032255213306,71.73841020174538,77.03157162947758,77.66764635525816,78.24444530014162,68.63492928162862,25.127127877071985,77.39074970043808,74.8686274006584,77.30307957694339,77.72630036222978,51.27023434840151,77.6456770098907,47.159065153033794,48.17338568349002,51.04909008890073,78.20651709068648,74.85847175987533,75.16023937171518,49.41092305319866,47.45648034739519,77.3841174452328,68.25606170302748,78.29315092430534,78.25480819889987,59.34396877094382,77.58349961734127,76.99115632432046,78.32113075095258,78.3327371975618,78.25315013509854,77.42950694179387,63.303425128490936,40.92080735855039,69.43349425993834,75.62698433178616,62.70216974253804,76.46575735727785
u5.0km_u70deg,47.51181822676418,76.26616792719422,42.87898070790683,60.11828456615927,77.26971104294186,67.28982502280948,68.6966921582277,33.017646249568664,57.66580094603494,77.3024578030179,27.721583210184154,48.1317268304819,72.05240603411995,76.58803956262506,55.54969701960299,48.643032255213306,71.73841020174538,77.03157162947758,77.66764635525816,78.24444530014162,68.63492928162862,25.127127877071985,77.39074970043808,74.8686274006584,77.30307957694339,77.72630036222978,51.27023434840151,77.6456770098907,47.159065153033794,48.17338568349002,51.08266588087742,78.20651709068648,74.85847175987533,75.16023937171518,49.41092305319866,47.45648034739519,77.3841174452328,68.25606170302748,78.29315092430534,78.25480819889987,59.34396877094382,77.58349961734127,76.99115632432046,78.32113075095258,78.3327371975618,78.25315013509854,77.42950694179387,63.303425128490936,40.92080735855039,69.43390877588868,75.62698433178616,62.70320603241386,76.46575735727785
u5.0km_u75deg,47.51181822676418,76.26616792719422,42.87898070790683,60.11828456615927,77.26971104294186,67.28982502280948,68.6966921582277,33.017646249568664,57.66580094603494,77.3024578030179,27.721583210184154,48.1317268304819,72.05240603411995,76.58803956262506,55.54969701960299,48.643032255213306,71.73841020174538,77.03157162947758,77.66764635525816,78.24444530014162,68.63492928162862,25.127127877071985,77.39074970043808,74.8686274006584,77.30307957694339,77.72630036222978,51.27023434840151,77.6456770098907,47.159065153033794,48.17338568349002,51.09033442595852,78.20651709068648,74.85847175987533,75.16023937171518,49.41092305319866,47.45648034739519,77.3841174452328,68.25606170302748,78.29315092430534,78.25480819889987,59.34396877094382,77.58349961734127,76.99115632432046,78.32113075095258,78.3327371975618,78.25315013509854,77.42950694179387,63.303425128490936,40.92080735855039,69.43390877588868,75.62698433178616,62.70320603241386,76.46575735727785
u5.0km_u80deg,47.51181822676418,76.26616792719422,42.87898070790683,60.11828456615927,77.26971104294186,67.28982502280948,68.6966921582277,33.017646249568664,57.66580094603494,77.3024578030179,27.721583210184154,48.1317268304819,72.05240603411995,76.58803956262506,55.54969701960299,48.643032255213306,71.73841020174538,77.03157162947758,77.66764635525816,78.24444530014162,68.63492928162862,25.127127877071985,77.39074970043808,74.8686274006584,77.30307957694339,77.72630036222978,51.27023434840151,77.6456770098907,47.159065153033794,48.17338568349002,51.09033442595852,78.20651709068648,74.85847175987533,75.16023937171518,49.41092305319866,47.45648034739519,77.3841174452328,68.25606170302748,78.29315092430534,78.25480819889987,59.34396877094382,77.58349961734127,76.99115632432046,78.32113075095258,78.3327371975618,78.25315013509854,77.42950694179387,63.303425128490936,40.92080735855039,69.43390877588868,75.62698433178616,62.70320603241386,76.46575735727785
u5.0km_u85deg,47.51181822676418,76.26616792719422,42.87898070790683,60.11828456615927,77.26971104294186,67.28982502280948,68.6966921582277,33.017646249568664,57.66580094603494,77.3024578030179,27.721583210184154,48.1317268304819,72.05240603411995,76.58803956262506,55.54969701960299,48.643032255213306,71.73841020174538,77.03157162947758,77.66764635525816,78.24444530014162,68.63492928162862,25.127127877071985,77.39074970043808,74.8686274006584,77.30307957694339,77.72630036222978,51.27023434840151,77.6456770098907,47.159065153033794,48.17338568349002,51.09033442595852,78.20651709068648,74.85847175987533,75.16023937171518,49.41092305319866,47.45648034739519,77.3841174452328,68.25606170302748,78.29315092430534,78.25480819889987,59.34396877094382,77.58349961734127,76.99115632432046,78.32113075095258,78.3327371975618,78.25315013509854,77.42950694179387,63.303425128490936,40.92080735855039,69.43390877588868,75.62698433178616,62.70320603241386,76.46575735727785
u5.0km_u90deg,47.51181822676418,76.26616792719422,42.87898070790683,60.11828456615927,77.26971104294186,67.28982502280948,68.6966921582277,33.017646249568664,57.66580094603494,77.3024578030179,27.721583210184154,48.1317268304819,72.05240603411995,76.58803956262506,55.54969701960299,48.643032255213306,71.73841020174538,77.03157162947758,77.66764635525816,78.24444530014162,68.63492928162862,25.127127877071985,77.39074970043808,74.8686274006584,77.30307957694339,77.72630036222978,51.27023434840151,77.6456770098907,47.159065153033794,48.17338568349002,51.09033442595852,78.20651709068648,74.85847175987533,75.16023937171518,49.41092305319866,47.45648034739519,77.3841174452328,68.25606170302748,78.29315092430534,78.25480819889987,59.34396877094382,77.58349961734127,76.99115632432046,78.32113075095258,78.3327371975618,78.25315013509854,77.42950694179387,63.303425128490936,40.92080735855039,69.43390877588868,75.62698433178616,62.70320603241386,76.46575735727785
u10.0km_u0deg,0.04124433705778255,0.04870562416371306,0.016995153963508387,0.02383466714394469,0.09865479617841454,0.057617717095796724,0.03647740362899361,0.06093384469843251,0.01906773371515575,0.06735884192853933,0.06362819837557408,0.0938878627496256,0.0967894744019319,0.0717112594069988,0.03481933982767572,0.027979826647239418,0.19627330248100539,0.019896765615814695,0.018860475739991014,0.07751448271161142,0.050985461890525156,0.02383466714394469,0.14300800286366813,0.18445959789661542,0.12311123724785343,0.12622010687532448,0.07523464498479931,0.0557523953193141,0.14549509856564496,0.05989755482260883,0.07937980448809405,0.08186690019007088,0.18425233992145068,0.021554829417132586,0.015337090162190495,0.007046771155601038,0.01782418586416733,0.22446038710340954,0.053058041642172524,0.06860238977952776,0.02487095701976837,0.07378383915864617,0.11689349799291134,0.034404823877346245,0.03212498615053414,0.13679026360872604,0.08849915539534245,0.11088301671313398,0.03419756590218151,0.08580480171820087,0.12953623447796025,0.1212459154713708,0.14238622893817393
u10.0km_u5deg,142.8171182685414,293.4880702479753,122.11784977288885,32.76416974594219,229.72722676829582,60.792287501394995,107.03817401585296,124.0536392609275,93.63127737637166,262.3610312478594,102.38626876328046,115.32579866876527,151.12857758859766,261.2638075273373,69.65235868171231,32.865311637822586,276.3474211859013,230.18443786150922,276.20192608733566,187.77178759772306,153.77464015752585,76.72856046978674,270.3819148867347,223.94721635690166,242.26778507158852,216.05048024515003,66.89665664392197,310.0811437396641,166.48991693388243,117.56770818612223,34.03611193952818,183.2659992176417,159.2273902261349,88.75822786429838,74.93868059626408,59.66584040637465,102.27103332908885,192.5463895715931,277.08235796583546,265.06616233970954,93.56785643597125,178.7063237640175,124.0235868545286,254.38760968529684,236.96923493650203,263.84810721966636,201.1867672982358,140.4245322032397,78.17667194226276,54.42200637673165,133.35123202681757,110.97566102803262,193.65169635314663
u10.0km_u10deg,177.01509868667324,305.25037485452447,145.64846946726686,61.351055002439125,239.29777828747785,114.92889964632481,166.1197541902382,171.48151800774994,111.94355577205194,276.1016132273559,109.02515622375729,146.45138686305506,178.88249304290753,279.6676939480404,89.8529644891185,47.70104475808958,277.3306530200828,259.27516725563163,300.2780487723473,242.1411504487629,213.0373638022051,85.72106949623432,295.19069451395364,246.42227118376567,264.19381352224116,228.54937969543462,95.07669449517053,310.0811437396641,180.5001415390683,146.61740050116202,57.67637110276834,224.58308382470707,218.45653807883747,148.09432083218593,120.80549227414573,80.21153074243014,160.9982023659424,229.76183885014834,297.08979934038814,294.03067162695663,129.63841265971647,209.24205576098845,178.12309982190393,287.84982429159385,273.56249577361274,283.090559407886,253.85516394709862,154.82315825388426,97.8033804164378,90.68676332320625,202.7494924309779,137.94593407824462,244.83177348235148
u10.0km_u15deg,186.72264772743918,307.94887369116935,159.0083185463858,90.19908530764361,250.21405583940452,157.1003016270192,203.51365258541028,196.0241783948574,132.00529873609776,286.4083450743231,114.39707568205209,159.8091633624223,197.09860373811136,291.33465988601375,108.60670237189969,67.22723311430973,277.5153198759546,280.47869440486,305.5463392430597,268.79369702304734,239.1547702846142,94.14299731705339,304.3456937929304,261.3966598894179,281.0308296506989,242.65784458084858,120.63947863603879,310.0811437396641,184.14518754829052,160.28544218935087,80.78667162351228,256.2222572814551,250.0420317200178,196.26045248654518,163.05088535197396,105.66778428406373,210.1280836048177,252.2207275549495,306.39236629768214,304.5863203020966,157.25864672004508,231.15129631565273,217.93113911179486,299.56155795220275,288.321750701044,292.52038276193116,279.2088247910257,165.8735317157425,114.98092139809116,134.00969061391592,245.76174001691567,159.21868539117798,272.63149294917275
u10.0km_u20deg,189.8945237793603,308.74971850720584,167.31065851553478,118.38264654446998,260.3918732258192,185.36469347415982,229.8337573675305,210.9426074472151,150.67447536501174,294.2155457408036,118.71405204675838,166.59810559691843,211.50013140040824,299.29419516424025,126.71420988811721,90.34064250468113,277.56506178999416,295.14074534193895,307.40502876433703,285.38241809725764,254.24460168243314,102.12388016672189,308.3364461047274,274.24250919012826,293.88807814004326,257.8826009204998,141.87119286988954,310.0811437396641,185.66459576422318,167.95751065602394,106.48272264241146,276.76214439420596,268.3918238092029,232.03877496530814,196.32698229657305,131.34497482722293,247.88530523045355,269.10872914529773,310.86229904806004,309.1959449277355,179.0489211969648,248.22044137629493,248.7572395319716,306.02261806998825,297.92359817447584,299.306423384775,293.5264129733808,176.84618343691398,131.10248299628017,179.62986530135157,272.01552224698315,180.1080094500566,289.174824526822
u10.0km_u25deg,191.09040229606083,309.0181175850442,172.4972893440323,144.12657415563223,268.9796074267701,203.1656664451087,249.52222871830463,220.29450180259835,165.88078574487326,299.56756843348256,121.83701521654064,170.24854031349494,222.72936849483366,304.24019948357153,143.42935832717805,113.69985985359791,277.57003598139806,303.63521345406565,308.517175059071,296.6255414760191,263.9357773431611,109.11925134448208,310.4322387495932,285.1722585104406,302.66213726066724,271.88453520667906,157.95586254849925,310.0811437396641,186.4196365677483,172.3669240776537,134.62980647560883,288.1474467439304,278.84570881853705,255.09974808796287,218.83955081694188,153.9130884849359,273.94550851171715,281.84970591057476,312.66067649856444,311.3901851108046,196.0017945335396,261.2333406049881,272.1346955827029,310.0131631238101,304.7023847681889,304.35066798433434,302.15725683316595,187.41260952676257,145.30732284014573,220.22963005637178,288.08962176885944,200.61556431868178,299.28963548878664
u10.0km_u30deg,191.5250222699813,309.0894143285009,175.34667198659713,165.7931156213786,275.6657497055845,213.14803956094306,262.5432110080292,225.90746228600975,176.56203275296312,302.76452270039863,123.56699753524069,172.00774600669322,230.85429563724165,306.9476104131485,158.0860205569027,135.7361495470382,277.57065775532357,307.325648959849,309.275739248174,304.0640302046815,270.0320634246566,114.55894416065576,311.38873430497847,293.7324274006946,307.5424408018713,281.8229696317785,168.90903202000524,310.0811437396641,186.75477271358972,174.58458441191638,162.50973477881885,293.58506698035245,283.82736150959664,267.0552171273655,231.78011701230253,171.61374859590507,290.2679030878408,289.63659529548903,313.1388206472695,312.33735405730744,208.68266648601883,270.2865762181589,288.9238351188975,312.2525855454651,309.48154641751256,307.747211681334,306.9415999318687,196.63869829122083,156.47293173619556,252.02010183499004,297.7559264725676,219.40101267166315,305.1442587712401
u10.0km_u35deg,191.71756492890933,309.0974973895323,176.65426255191144,182.5360366291115,280.06106958490307,218.01694391351305,269.4772338251406,228.96078677613664,183.37501691257836,304.3303567027682,124.25385046493662,172.68174894192893,235.5994669786383,308.1389292543954,170.00521945065154,155.5993393708762,277.57065775532357,308.53002505353123,309.6197874869474,308.4728218523858,273.2787596056122,118.10492085774922,311.67143418310314,299.37316045277805,309.80984305017347,287.5320978156663,175.44242517112323,310.0811437396641,186.87498233918527,175.42418646930872,187.72722713306266,295.6603410856769,285.4261495300174,272.0633988392462,237.80676441414275,183.11055573626814,299.27533468850027,293.35169450031697,313.24162060295123,312.68078052215543,217.34335549422767,275.86824074732044,299.39264270244354,313.1665932159416,312.0797323941777,309.5435165520868,309.0709683687112,203.2520930207524,163.51348515254165,273.6319271952929,303.16162898081427,235.88050879296168,308.1526082807563
u10.0km_u40deg,191.7722810343528,309.0974973895323,177.21924779221052,192.85022976318461,282.41158228124635,219.89034875102712,272.3649591931109,230.38091842196542,186.92596780107579,305.0451894591114,124.45178183121895,172.83843597115347,237.59701934327603,308.54743472344506,177.73925805189884,170.11154279191103,277.57065775532357,308.86495394139746,309.7377172748162,311.0241675266637,274.93143469957585,119.87324590185476,311.70832610268246,302.4020285018355,310.5497540215116,289.81276457437906,178.69305925360695,310.0811437396641,186.88969765542194,175.64263637513235,208.1156086659681,296.23403116093294,285.845846929726,273.6356578388459,240.0374820008408,189.04290075940838,303.23396201414675,294.66280845120906,313.2550923713369,312.79580869837184,222.47692828108302,279.01130794069365,305.0677805784043,313.408670530934,313.0252432768792,310.2142033597199,309.8050761167447,206.88304548766342,166.61012655947798,286.1961129077544,305.9494560047551,248.74210969978458,309.4622714258222
u10.0km_u45deg,191.78948344629148,309.0974973895323,177.45179124034536,198.04597994258938,283.54445437349676,220.50777025904284,273.3135789454399,230.9662149438306,188.41304377288276,305.3587707755356,124.50774148451343,172.87325531098116,238.28532307879811,308.67469112019626,181.68482812510993,178.0880732241011,277.57065775532357,308.9629869636504,309.75409065485417,312.35870162874943,275.6415005224902,120.67554152371746,311.7120567462354,303.66692392426586,310.73815152093636,290.5982723002534,180.17080861653153,310.0811437396641,186.89301378302457,175.69486538487388,222.3612783309411,296.3855367407784,285.93082269954357,274.0804334535494,240.72827283206487,191.45828520197824,304.71088234517066,295.0787752073647,313.2575794670389,312.8395401311316,224.9078570717902,280.69403544105614,307.90514225840957,313.47229872930956,313.33882459330346,310.41773069133166,310.02767118207163,208.44494158850486,167.66320433129002,292.63209481054497,307.2659586630015,257.1889084776234,309.92196961473763
u10.0km_u50deg,191.7952866695961,309.0974973895323,177.5361452362374,200.0992847025464,283.9542033903975,220.66425003029224,273.5403191702701,231.16393905213778,188.88103228080473,305.477529595305,124.52370034860111,172.8823746618884,238.47786573772615,308.7101322339494,183.27802018020125,181.5733233344713,277.57065775532357,308.9785313117877,309.7567850085313,312.866483667903,275.89394073624084,121.01171395943466,311.7122640042106,304.0370866679101,310.771727312913,290.79371657083374,180.78553577087013,310.0811437396641,186.89363555695007,175.70336296185562,231.0679786096365,296.42491575605965,285.93932027652534,274.1730777684481,240.89905340360062,192.23156470731786,305.1861248822234,295.1399163100383,313.25778672501406,312.84596512836174,225.7777187935566,281.4157077105798,309.00195146298137,313.48473420781943,313.3949915045731,310.4668508314457,310.0763768062354,208.97863087455406,167.9295308293767,295.41805651270937,307.81063262173444,262.0074491422284,310.0050800627787
